-24,60,11
-18,61,14
-18,62,15
-20,61,13
-20,60,14
-19,59,14
-19,59,13
-20,62,13
-23,61,11
-25,61,10
-22,62,12
-19,62,13
-16,61,14
-18,62,14
-24,63,11
-22,61,12
-20,61,13
-19,62,13
-19,62,13
-20,61,13
-20,61,13
-20,61,13
-21,61,13
-21,61,13
-22,62,13
-21,62,14
-20,60,14
-22,61,13
-22,61,13
-22,61,14
-22,61,13
-23,62,13
-21,62,13
-21,61,13
-23,61,12
-23,62,13
-23,60,12
-21,60,14
-19,61,15
-21,62,15
-22,63,15
-23,62,16
-23,61,17
-22,62,18
-23,64,15
-34,66,17
-29,66,20
-28,63,17
-27,57,16
-31,62,17
-32,61,26
-34,53,27
-32,43,30
-35,48,32
-38,44,28
-33,48,29
-29,42,36
-15,50,48
-25,28,43
-30,43,42
-10,38,47
-17,37,48
-18,32,52
-23,28,51
-19,26,51
-16,22,50
-13,22,51
-16,22,54
-16,21,55
-11,21,55
-12,22,54
-11,20,53
-10,21,54
-13,21,55
-15,24,58
-13,23,57
-15,25,57
-14,23,57
-12,20,58
-10,25,59
-18,18,56
-14,27,58
-16,22,56
-6,23,59
-12,20,58
-12,20,58
-15,21,57
-11,20,57
-11,17,57
-16,16,55
-14,21,54
-14,18,58
-14,20,58
-11,22,55
-14,22,55
-15,25,56
-15,18,55
-17,21,56
-18,21,56
-18,21,57
-14,21,60
-21,18,59
-23,17,56
-18,18,60
-15,14,61
-15,24,59
-24,22,55
-22,16,57
-15,16,58
-16,19,55
-12,22,56
-22,18,57
-17,18,59
-16,18,60
-21,23,58
-26,16,56
-20,17,57
-21,20,58
-21,17,58
-21,15,57
-16,20,59
-13,19,61
-19,18,58
-19,16,57
-18,19,56
-17,17,58
-20,19,58
-20,19,57
-19,18,57
-18,16,57
-18,15,56
-12,17,59
-15,17,58
-19,16,57
-24,18,62
-16,23,66
-24,11,61
-23,9,59
-12,23,53
-14,15,61
-19,14,62
-13,17,59
-13,16,57
-16,16,60
-18,13,60
-19,13,58
-16,12,57
-14,19,59
-16,13,59
-17,13,57
-15,15,58
-17,14,59
-17,17,60
-16,14,58
-19,14,57
-17,12,57
-16,14,58
-18,12,59
-20,13,59
-15,15,61
-15,16,60
-16,12,60
-15,14,60
-16,16,59
-20,15,59
-16,13,60
-17,13,58
-16,13,59
-16,12,59
-15,13,60
-17,12,60
-16,13,60
-15,11,59
-16,14,60
-15,11,59
-17,11,58
-17,10,60
-11,13,61
-16,11,58
-16,13,60
-15,11,58
-12,14,63
-15,11,59
-13,13,57
-16,9,58
-15,8,59
-14,15,60
-6,19,62
-7,11,61
-12,16,56
-10,17,57
-15,14,57
-14,12,58
-7,16,64
-5,17,61
-6,18,61
-10,14,60
-11,12,64
-13,16,61
-15,14,61
-8,16,59
-10,17,59
-9,15,60
-10,15,59
-10,17,60
-11,15,61
-12,16,59
-11,14,60
-6,15,62
-10,14,60
-12,15,59
-11,15,60
-7,13,59
-11,15,58
-12,15,59
-11,15,61
-10,15,61
-11,14,59
-13,14,60
-9,15,61
-10,13,60
-11,14,60
-11,14,60
-11,14,60
-9,14,61
-10,13,60
-10,17,60
-8,13,62
-8,16,61
